ID,prompt,rater_mean,rating_k,rating_j,rating_h,rating_n,word_count,readability,freq,aoa,prev,mtld,Story,DSI_ukwac,DSI_subtitle,DSI_baroni,DSI_glove,DSI_TASA,DSI_mean,DSI_bert
30,petrol-diesel-pump,3,5,1,3,NA,58,3.989172414,5.614285714,4.680170908,2.274693878,85.62909091,"Getting gas shouldnt be so hard, especially in a flying car. But here I am in the middle of nowhere looking for a petrol station. I flew past several clouds, with no directions or floating signs. Last time I flew my car and needed gas, I kept land to the pump facing the wrong side. Such a mess.",0.787760106,0.906713628,0.900855434,0.746917026,0.979564405,0.86436212,0.821669783
31,petrol-diesel-pump,3.5,4,3,3,4,83,7.23339759,5.871818182,4.960682277,2.272727273,48.81081081,"A man was driving down the road and suddenly panicked when he realized he was out of petrol. He was in the middle of nowhere and had very few options. He pulled off at the next rest area and found a tiny gas station sitting in the clearing. He felt a sense of relief; however, when he got to the gas pump, he realized they only had diesel. In a moment of panic, he went and siphoned petrol out of someone else's vehicle.",0.769350284,0.879574206,0.879854652,0.755537056,0.967999539,0.850463147,0.798393072
32,petrol-diesel-pump,3.5,4,3,4,3,112,7.896,6.0834,4.48705892,2.327553191,53.34261242,"Going to the gas station for the parents was one of my least favorite things to do as a nanny. I hated and still hate the smell of petrol. I was always so grumpy on my way there, I'd try to listen to music to cheer up but the idea of petrol and diesel made me nauseas. I'd snap out of it and be at the pump, needing to get out and get some gas. I hated pumping it, I hated going into the store to pay for it, and they'll never know.. but every time I had to get their gas, I'd also buy myself snacks while I was at it.",0.71405402,0.883275248,0.86611559,0.749278522,0.973295925,0.837203861,0.802791851
33,petrol-diesel-pump,1.75,1,2,2,2,53,3.238339623,5.998541667,4.641296595,2.336122449,60.50153846,I went on a trip once with friends. It was one lovely afternoon. We stopped at a petrol station on our way to the trip and had to pump some diesel cause we were running low. It was a nice holiday that I can never forget. We had the times of our lives,0.691832737,0.874188245,0.868276066,0.711645934,0.967008251,0.822590246,0.786751593
34,petrol-diesel-pump,4.75,5,5,5,4,127,5.136833521,5.487678571,5.012951474,2.297019231,75.10909567,"Andy pulled into the petrol station running on fumes.  For thirty years, Andy had been driving trucks.  He would drive anything.  Dangerous goods, standard goods, illegal goods.  Whatever.  He pulled up to the diesel pump and exited the cab.  He stretched his arms up into the air and gave a great yawn.  Adjusting his belt, Andy proceeded to remove a pack of Menthol cigarettes from his shirt pocket.  Andy placed a new cigarette between his lips and lit up.  Once he had it lit, Andy looked up and knew something was wrong.  It seemed unusually dark.  Equidistant from him on three sides were three figures in suits, holding briefcases.  These corporate types did not belong at a petrol station.  Andy took another drag from the cigarette and",0.814983904,0.916130974,0.910601349,0.841711815,0.979760147,0.892637638,0.82819569
35,petrol-diesel-pump,2.75,3,3,2,3,63,6.847738095,5.8298,5.076717483,2.290769231,65.37176471,We stopped at the petrol station on our drive to the highlands. I was a wee bit excited and accidentally pulled up to a diesel pump instead of the car fuel. I was embarrassed as I drove away from it while a lory driver laughed at me openly. I was too focused on rambling around the hills to focus on where I was.,0.812747294,0.895345299,0.892099104,0.844220429,0.969454396,0.882773304,0.795672943
36,petrol-diesel-pump,1.5,1,2,2,1,53,3.381273585,6.133673469,4.615178069,2.322040816,56.18,One day I need to put diesel on my motor pump to run it. At that time there was no diesel in my house. I asked my neighbor that can I use petrol instead of diesel. He told me that it was not good for the pump and it will not work properly.,0.721483399,0.871816497,0.880260329,0.696792769,0.963157426,0.826702084,0.791506694
37,petrol-diesel-pump,2.25,1,3,2,3,68,8.392941176,5.772835821,5.053856,2.333125,86.31466667,"Driving across country was no easy task. Even after refueling the truck with diesel, there was the matter of planning out the entire route and making sure the delivery was on time. The gas station attendant was busy filling smaller cars with petrol at the pump, so the truck driver waited in his cab and sighed. It was going to be another long day on the sweltering road.",0.768921005,0.885871276,0.89111525,0.771747007,0.958981997,0.855327307,0.816555469
38,petrol-diesel-pump,2,1,2,3,2,51,3.689705882,5.891333333,4.967082725,2.373809524,91.035,I have a friend who lives in Australia.  We were talking about gas stations.  She said that they are called Petrol over there.  We have the same diesel fuel and there is a pump on each one of them.  They are just measured differently.  They use liters and America uses gallons.,0.763187081,0.876290739,0.882443864,0.741703209,0.971086581,0.846942295,0.789357543
39,petrol-diesel-pump,2,1,2,3,2,48,4.908333333,5.884418605,4.651724998,2.319130435,48,Yesterday I went to a gas station to fill my vehicle tank with petrol. A man who is next to me at the pump bought diesel and went away with a smile at me. That smile ruined my stress and the whole day went in full of happi,0.747619082,0.883271838,0.895862568,0.802608347,0.966213899,0.859115147,0.805672137
40,petrol-diesel-pump,3.25,4,3,3,3,79,5.807443038,5.758243243,4.896931094,2.323194444,80,"Barbie stood in front of the fuel pump trying to decide which type she needed. She could choose between petrol and diesel but wasn't sure which choice was the right one. Barbie had been with her boyfriend numerous times when he stopped to fill the tank, and she remembered he always used the pump with the green hose. Trouble was, Barbie through the red hose coming from the pump with Diesel written on it was prettier. She shook h",0.779322857,0.901076545,0.886603582,0.813905952,0.959778875,0.868137562,0.825306089
41,petrol-diesel-pump,2.75,3,3,2,3,43,4.51877907,5.742162162,5.079611717,2.325853659,49.28,A clown stole a public's car and made a rash drive. After sometime he came to know that the diesel was running low. Immediately he approached the nearby station. He filled the car with petrol with the help of pump instead of diesel.,0.774513136,0.89356247,0.89488253,0.766774619,0.979995776,0.861945706,0.796618546
42,petrol-diesel-pump,3.75,5,3,4,3,72,2.843650794,6.129333333,4.73207776,2.328461538,58.79706601,"It was my first day as a trucker. I was still a noobie on the job and was as confused as well. Which type of gas was i supposed to use again? Was it the Petrol or was it the diesel? Other trucks were already honking at me. By  the time i picked up the pump, i could see a whole line of people waiting. I decided to go with the diesel.",0.723693921,0.887200172,0.895443217,0.723287414,0.977413453,0.841407635,0.801842856
43,petrol-diesel-pump,1.75,1,2,2,2,53,3.43990566,5.704255319,5.00580449,2.325434783,65.54333333,I started my car and moved towards to my office. While I move I could see the Petrol is going to dry. Suddenly I enter into a oil station. The oil man took the diesel nozzle to fill. I stopped his pump and advised him. After he understood that what error he made.,0.78314133,0.896170268,0.897441883,0.773501449,0.969737342,0.863998455,0.787396558
44,petrol-diesel-pump,2.25,1,3,2,3,37,3.963445946,5.84,4.899720378,2.306363636,44.92444444,The petrol was leaking from the car. The diesel he put in was not compatible with his Honda. He didn't read the pump beforehand. Everyone stared at his car dripping oil as he drove past the lot.,0.797145287,0.8840627,0.887351953,0.808960226,0.964617874,0.868427608,0.78576664
45,petrol-diesel-pump,2,2,2,2,2,46,18.25434783,5.67725,5.390140263,2.260454545,23,"Jacob decide to buy a car because his last car was repaired due to the internal pump was eroded , his last car was petrol so he decided to buy a  diesel car , even its difficult to find a diesel car he want to give a shot",0.745882813,0.85287165,0.856328775,0.727317565,0.941357614,0.824751683,0.792512528
46,petrol-diesel-pump,3.5,3,4,4,3,75,7.455833333,5.604027778,4.834741635,2.323714286,131.25,"The young teenage boy wiped the sweat from his brow with an old crumpled, soiled handkerchief. He leaned against the raggedy diesel pump and watched emotionless as the petrol fuel slowly filled the tank. There was so many other things he wanted to be doing on this hot summer day than helping his old man out at the shop. His friends were down at the lake, swimming and probably enjoying a cold beer right now.",0.769660646,0.902116478,0.895879881,0.82957425,0.974031701,0.874252591,0.82982613
47,petrol-diesel-pump,2.25,1,3,2,3,55,2.574090909,5.753404255,4.912974964,2.361333333,49.57798165,"I needed diesel fuel for this dumb car Bob bought me. I pulled up to the pump at a petrol station, but they didn't have diesel. I drove on for another 10 miles and pulled up at another big station! Yay! They had diesel. I filled up the tank and got back on the road.",0.739940691,0.850474042,0.861563754,0.758496281,0.945193869,0.831133727,0.793387993
